Year,Month,Yearmon,Deaths,Race,Population,Rate,n
2000,11,Nov 2000,623,Black,35091809,1.7753430722252022,2000.8333333333333
2000,11,Nov 2000,180,Hispanic,32761078,0.5494324698350891,2000.8333333333333
2000,11,Nov 2000,425,White,197324684,0.21538106200641374,2000.8333333333333
2000,12,Dec 2000,18,Indian,2344042,0.7679043293592863,2000.9166666666667
2000,12,Dec 2000,32,Asian,11355553,0.28180045480832155,2000.9166666666667
2000,12,Dec 2000,665,Black,35091809,1.895029122038137,2000.9166666666667
2000,12,Dec 2000,248,Hispanic,32761078,0.7569958473283449,2000.9166666666667
2000,12,Dec 2000,463,White,197324684,0.23463866284463425,2000.9166666666667
2001,1,Jan 2001,16,Indian,2360621,0.6777877516128171,2001
2001,1,Jan 2001,35,Asian,11983178,0.292076108691701,2001
2001,1,Jan 2001,606,Black,35638389,1.7004135624649026,2001
2001,1,Jan 2001,240,Hispanic,34349995,0.6986900580334874,2001
2001,1,Jan 2001,545,White,197842671,0.27547141233247907,2001
2001,2,Feb 2001,13,Indian,2360621,0.5507025481854139,2001.0833333333333
2001,2,Feb 2001,26,Asian,11983178,0.21697082359954928,2001.0833333333333
2001,2,Feb 2001,471,Black,35638389,1.3216085609256918,2001.0833333333333
2001,2,Feb 2001,195,Hispanic,34349995,0.5676856721522084,2001.0833333333333
2001,2,Feb 2001,435,White,197842671,0.2198716777332631,2001.0833333333333
2001,3,Mar 2001,17,Indian,2360621,0.7201494860886182,2001.1666666666667
2001,3,Mar 2001,17,Asian,11983178,0.1418655385073976,2001.1666666666667
2001,3,Mar 2001,571,Black,35638389,1.6022048583621444,2001.1666666666667
2001,3,Mar 2001,218,Hispanic,34349995,0.6346434693804177,2001.1666666666667
2001,3,Mar 2001,458,White,197842671,0.23149707678582643,2001.1666666666667
2001,4,Apr 2001,14,Indian,2360621,0.5930642826612149,2001.25
2001,4,Apr 2001,34,Asian,11983178,0.2837310770147952,2001.25
2001,4,Apr 2001,631,Black,35638389,1.7705626368240157,2001.25
2001,4,Apr 2001,231,Hispanic,34349995,0.6724891808572315,2001.25
2001,4,Apr 2001,499,White,197842671,0.2522206142273524,2001.25
2001,5,May 2001,15,Indian,2360621,0.6354260171370161,2001.3333333333333
2001,5,May 2001,31,Asian,11983178,0.258695981984078,2001.3333333333333
2001,5,May 2001,670,Black,35638389,1.8799951928242324,2001.3333333333333
2001,5,May 2001,253,Hispanic,34349995,0.7365357695103012,2001.3333333333333
2001,5,May 2001,458,White,197842671,0.23149707678582643,2001.3333333333333
2001,6,Jun 2001,20,Indian,2360621,0.8472346895160213,2001.4166666666667
2001,6,Jun 2001,31,Asian,11983178,0.258695981984078,2001.4166666666667
2001,6,Jun 2001,711,Black,35638389,1.9950396747731778,2001.4166666666667
2001,6,Jun 2001,230,Hispanic,34349995,0.669577972282092,2001.4166666666667
2001,6,Jun 2001,490,White,197842671,0.2476715450328711,2001.4166666666667
2001,7,Jul 2001,21,Indian,2360621,0.8895964239918226,2001.5
2001,7,Jul 2001,42,Asian,11983178,0.35049133043004116,2001.5
2001,7,Jul 2001,758,Black,35638389,2.1269199345683107,2001.5
2001,7,Jul 2001,318,Hispanic,34349995,0.9257643268943706,2001.5
2001,7,Jul 2001,534,White,197842671,0.2699114388725575,2001.5
2001,8,Aug 2001,18,Indian,2360621,0.7625112205644192,2001.5833333333333
2001,8,Aug 2001,35,Asian,11983178,0.292076108691701,2001.5833333333333
2001,8,Aug 2001,695,Black,35638389,1.9501442671833455,2001.5833333333333
2001,8,Aug 2001,266,Hispanic,34349995,0.774381480987115,2001.5833333333333
2001,8,Aug 2001,502,White,197842671,0.25373697062551287,2001.5833333333333
2001,9,Sep 2001,18,Indian,2360621,0.7625112205644192,2001.6666666666667
2001,9,Sep 2001,27,Asian,11983178,0.22531585527645503,2001.6666666666667
2001,9,Sep 2001,657,Black,35638389,1.8435176741574932,2001.6666666666667
2001,9,Sep 2001,292,Hispanic,34349995,0.850072903940743,2001.6666666666667
2001,9,Sep 2001,500,White,197842671,0.25272606636007255,2001.6666666666667
2001,10,Oct 2001,18,Indian,2360621,0.7625112205644192,2001.75
2001,10,Oct 2001,30,Asian,11983178,0.25035095030717225,2001.75
2001,10,Oct 2001,761,Black,35638389,2.135337823491404,2001.75
2001,10,Oct 2001,267,Hispanic,34349995,0.7772926895622546,2001.75
2001,10,Oct 2001,548,White,197842671,0.2769877687306395,2001.75
2001,11,Nov 2001,17,Indian,2360621,0.7201494860886182,2001.8333333333333
2001,11,Nov 2001,26,Asian,11983178,0.21697082359954928,2001.8333333333333
2001,11,Nov 2001,661,Black,35638389,1.8547415260549516,2001.8333333333333
2001,11,Nov 2001,265,Hispanic,34349995,0.7714702724119755,2001.8333333333333
2001,11,Nov 2001,516,White,197842671,0.26081330048359486,2001.8333333333333
2001,12,Dec 2001,14,Indian,2360621,0.5930642826612149,2001.9166666666667
2001,12,Dec 2001,23,Asian,11983178,0.19193572856883206,2001.9166666666667
2001,12,Dec 2001,701,Black,35638389,1.9669800450295325,2001.9166666666667
2001,12,Dec 2001,262,Hispanic,34349995,0.762736646686557,2001.9166666666667
2001,12,Dec 2001,556,White,197842671,0.28103138579240067,2001.9166666666667
2002,1,Jan 2002,20,Indian,2383303,0.8391715195256332,2002
2002,1,Jan 2002,31,Asian,12472384,0.2485491145878767,2002
2002,1,Jan 2002,675,Black,36049904,1.87240443136825,2002
2002,1,Jan 2002,241,Hispanic,35618553,0.6766136737783818,2002
2002,1,Jan 2002,471,White,198101982,0.23775632895989904,2002
2002,2,Feb 2002,22,Indian,2383303,0.9230886714781965,2002.0833333333333
2002,2,Feb 2002,17,Asian,12472384,0.13630112735464206,2002.0833333333333
2002,2,Feb 2002,561,Black,36049904,1.5561761274038344,2002.0833333333333
2002,2,Feb 2002,196,Hispanic,35618553,0.5502750209981859,2002.0833333333333
2002,2,Feb 2002,412,White,198101982,0.20797368902649346,2002.0833333333333
2002,3,Mar 2002,25,Indian,2383303,1.0489643994070414,2002.1666666666667
2002,3,Mar 2002,31,Asian,12472384,0.2485491145878767,2002.1666666666667
2002,3,Mar 2002,619,Black,36049904,1.7170642118769581,2002.1666666666667
2002,3,Mar 2002,241,Hispanic,35618553,0.6766136737783818,2002.1666666666667
2002,3,Mar 2002,477,White,198101982,0.24078507200397417,2002.1666666666667
2002,4,Apr 2002,17,Indian,2383303,0.7132957915967881,2002.25
2002,4,Apr 2002,33,Asian,12472384,0.26458454133548165,2002.25
2002,4,Apr 2002,628,Black,36049904,1.7420296042952013,2002.25
2002,4,Apr 2002,268,Hispanic,35618553,0.7524168654464992,2002.25
2002,4,Apr 2002,454,White,198101982,0.22917489033501948,2002.25
2002,5,May 2002,14,Indian,2383303,0.5874200636679432,2002.3333333333333
2002,5,May 2002,40,Asian,12472384,0.320708534952099,2002.3333333333333
2002,5,May 2002,700,Black,36049904,1.9417527436411481,2002.3333333333333
2002,5,May 2002,237,Hispanic,35618553,0.665383571309031,2002.3333333333333
2002,5,May 2002,464,White,198101982,0.23422279540847807,2002.3333333333333
2002,6,Jun 2002,21,Indian,2383303,0.8811300955019148,2002.4166666666667
2002,6,Jun 2002,37,Asian,12472384,0.29665539483069153,2002.4166666666667
2002,6,Jun 2002,676,Black,36049904,1.875178363859166,2002.4166666666667
2002,6,Jun 2002,264,Hispanic,35618553,0.7411867629771485,2002.4166666666667
2002,6,Jun 2002,463,White,198101982,0.2337180049011322,2002.4166666666667
2002,7,Jul 2002,27,Indian,2383303,1.1328815513596047,2002.5
2002,7,Jul 2002,27,Asian,12472384,0.21647826109266682,2002.5
2002,7,Jul 2002,760,Black,36049904,2.108188693096104,2002.5
2002,7,Jul 2002,307,Hispanic,35618553,0.8619103645226689,2002.5
2002,7,Jul 2002,525,White,198101982,0.2650150163565754,2002.5
2002,8,Aug 2002,26,Indian,2383303,1.0909229753833232,2002.5833333333333
2002,8,Aug 2002,34,Asian,12472384,0.2726022547092841,2002.5833333333333
2002,8,Aug 2002,739,Black,36049904,2.049936110786869,2002.5833333333333
2002,8,Aug 2002,293,Hispanic,35618553,0.8226050058799413,2002.5833333333333
2002,8,Aug 2002,554,White,198101982,0.2796539410696053,2002.5833333333333
2002,9,Sep 2002,27,Indian,2383303,1.1328815513596047,2002.6666666666667
2002,9,Sep 2002,41,Asian,12472384,0.32872624832590147,2002.6666666666667
2002,9,Sep 2002,815,Black,36049904,2.2607549800964795,2002.6666666666667
2002,9,Sep 2002,308,Hispanic,35618553,0.8647178901400066,2002.6666666666667
2002,9,Sep 2002,501,White,198101982,0.2529000441802748,2002.6666666666667
2002,10,Oct 2002,21,Indian,2383303,0.8811300955019148,2002.75
2002,10,Oct 2002,35,Asian,12472384,0.2806199680830866,2002.75
2002,10,Oct 2002,692,Black,36049904,1.9195612837138205,2002.75
2002,10,Oct 2002,256,Hispanic,35618553,0.718726558038447,2002.75
2002,10,Oct 2002,488,White,198101982,0.24633776758477863,2002.75
2002,11,Nov 2002,14,Indian,2383303,0.5874200636679432,2002.8333333333333
2002,11,Nov 2002,30,Asian,12472384,0.24053140121407424,2002.8333333333333
2002,11,Nov 2002,682,Black,36049904,1.8918219588046612,2002.8333333333333
2002,11,Nov 2002,269,Hispanic,35618553,0.7552243910638369,2002.8333333333333
2002,11,Nov 2002,462,White,198101982,0.2332132143937863,2002.8333333333333
2002,12,Dec 2002,22,Indian,2383303,0.9230886714781965,2002.9166666666667
2002,12,Dec 2002,31,Asian,12472384,0.2485491145878767,2002.9166666666667
2002,12,Dec 2002,708,Black,36049904,1.9639442035684755,2002.9166666666667
2002,12,Dec 2002,221,Hispanic,35618553,0.620463161431628,2002.9166666666667
2002,12,Dec 2002,491,White,198101982,0.2478521391068162,2002.9166666666667
2003,1,Jan 2003,25,Indian,2404476,1.0397275747397772,2003
2003,1,Jan 2003,40,Asian,12942337,0.3090631931466473,2003
2003,1,Jan 2003,675,Black,36422205,1.8532650617940347,2003
2003,1,Jan 2003,232,Hispanic,36835586,0.6298257342777173,2003
2003,1,Jan 2003,436,White,198289486,0.21988054374199145,2003
2003,2,Feb 2003,21,Indian,2404476,0.8733711627814127,2003.0833333333333
2003,2,Feb 2003,24,Asian,12942337,0.18543791588798839,2003.0833333333333
2003,2,Feb 2003,558,Black,36422205,1.5320324510830687,2003.0833333333333
2003,2,Feb 2003,219,Hispanic,36835586,0.5945337750293969,2003.0833333333333
2003,2,Feb 2003,432,White,198289486,0.21786329104711077,2003.0833333333333
2003,3,Mar 2003,21,Indian,2404476,0.8733711627814127,2003.1666666666667
2003,3,Mar 2003,30,Asian,12942337,0.2317973948599855,2003.1666666666667
2003,3,Mar 2003,687,Black,36422205,1.8862119962259287,2003.1666666666667
2003,3,Mar 2003,276,Hispanic,36835586,0.7492754425028015,2003.1666666666667
2003,3,Mar 2003,462,White,198289486,0.2329926862587157,2003.1666666666667
2003,4,Apr 2003,14,Indian,2404476,0.5822474418542751,2003.25
2003,4,Apr 2003,26,Asian,12942337,0.20089107554532076,2003.25
2003,4,Apr 2003,697,Black,36422205,1.9136677749191737,2003.25
2003,4,Apr 2003,273,Hispanic,36835586,0.7411311442147276,2003.25
2003,4,Apr 2003,458,White,198289486,0.23097543356383507,2003.25
2003,5,May 2003,20,Indian,2404476,0.8317820597918216,2003.3333333333333
2003,5,May 2003,23,Asian,12942337,0.1777113360593222,2003.3333333333333
2003,5,May 2003,728,Black,36422205,1.9987806888682331,2003.3333333333333
2003,5,May 2003,282,Hispanic,36835586,0.7655640390789493,2003.3333333333333
2003,5,May 2003,462,White,198289486,0.2329926862587157,2003.3333333333333
2003,6,Jun 2003,14,Indian,2404476,0.5822474418542751,2003.4166666666667
2003,6,Jun 2003,25,Asian,12942337,0.1931644957166546,2003.4166666666667
2003,6,Jun 2003,735,Black,36422205,2.0179997339535047,2003.4166666666667
2003,6,Jun 2003,281,Hispanic,36835586,0.7628492729829247,2003.4166666666667
2003,6,Jun 2003,448,White,198289486,0.22593230182663343,2003.4166666666667
2003,7,Jul 2003,22,Indian,2404476,0.9149602657710036,2003.5
2003,7,Jul 2003,50,Asian,12942337,0.3863289914333092,2003.5
2003,7,Jul 2003,820,Black,36422205,2.2513738528460867,2003.5
2003,7,Jul 2003,307,Hispanic,36835586,0.8334331914795655,2003.5
2003,7,Jul 2003,498,White,198289486,0.2511479605126416,2003.5
2003,8,Aug 2003,14,Indian,2404476,0.5822474418542751,2003.5833333333333
2003,8,Aug 2003,33,Asian,12942337,0.254977134345984,2003.5833333333333
2003,8,Aug 2003,774,Black,36422205,2.12507727085716,2003.5833333333333
2003,8,Aug 2003,332,Hispanic,36835586,0.9013023438801815,2003.5833333333333
2003,8,Aug 2003,485,White,198289486,0.2445918892542795,2003.5833333333333
2003,9,Sep 2003,17,Indian,2404476,0.7070147508230484,2003.6666666666667
2003,9,Sep 2003,39,Asian,12942337,0.3013366133179811,2003.6666666666667
2003,9,Sep 2003,701,Black,36422205,1.9246500863964715,2003.6666666666667
2003,9,Sep 2003,306,Hispanic,36835586,0.8307184253835409,2003.6666666666667
2003,9,Sep 2003,488,White,198289486,0.24610482877543996,2003.6666666666667
2003,10,Oct 2003,24,Indian,2404476,0.9981384717501859,2003.75
2003,10,Oct 2003,32,Asian,12942337,0.24725055451731787,2003.75
2003,10,Oct 2003,706,Black,36422205,1.9383779757430941,2003.75
2003,10,Oct 2003,274,Hispanic,36835586,0.7438459103107522,2003.75
2003,10,Oct 2003,480,White,198289486,0.24207032338567866,2003.75
2003,11,Nov 2003,16,Indian,2404476,0.6654256478334573,2003.8333333333333
2003,11,Nov 2003,21,Asian,12942337,0.16225817640198983,2003.8333333333333
2003,11,Nov 2003,611,Black,36422205,1.677548078157267,2003.8333333333333
2003,11,Nov 2003,273,Hispanic,36835586,0.7411311442147276,2003.8333333333333
2003,11,Nov 2003,478,White,198289486,0.2410616970382383,2003.8333333333333
2003,12,Dec 2003,26,Indian,2404476,1.0813166777293681,2003.9166666666667
2003,12,Dec 2003,44,Asian,12942337,0.3399695124613121,2003.9166666666667
2003,12,Dec 2003,701,Black,36422205,1.9246500863964715,2003.9166666666667
2003,12,Dec 2003,282,Hispanic,36835586,0.7655640390789493,2003.9166666666667
2003,12,Dec 2003,451,White,198289486,0.22744524134779387,2003.9166666666667
2004,1,Jan 2004,17,Indian,2428499,0.7000208770932168,2004
2004,1,Jan 2004,34,Asian,13406530,0.2536077568170138,2004
2004,1,Jan 2004,679,Black,36848991,1.8426556102988003,2004
2004,1,Jan 2004,274,Hispanic,38050131,0.7201026456387233,2004
2004,1,Jan 2004,459,White,198619903,0.23109466527128453,2004
2004,2,Feb 2004,20,Indian,2428499,0.8235539730508433,2004.0833333333333
2004,2,Feb 2004,32,Asian,13406530,0.23868965347483653,2004.0833333333333
2004,2,Feb 2004,542,Black,36848991,1.4708679540234901,2004.0833333333333
2004,2,Feb 2004,209,Hispanic,38050131,0.5492753756879313,2004.0833333333333
2004,2,Feb 2004,444,White,198619903,0.2235425520271249,2004.0833333333333
2004,3,Mar 2004,16,Indian,2428499,0.6588431784406746,2004.1666666666667
2004,3,Mar 2004,29,Asian,13406530,0.21631249846157058,2004.1666666666667
2004,3,Mar 2004,668,Black,36848991,1.8128040466562572,2004.1666666666667
2004,3,Mar 2004,263,Hispanic,38050131,0.6911934153393585,2004.1666666666667
2004,3,Mar 2004,438,White,198619903,0.22052170672946106,2004.1666666666667
2004,4,Apr 2004,9,Indian,2428499,0.3705992878728795,2004.25
2004,4,Apr 2004,17,Asian,13406530,0.1268038784085069,2004.25
2004,4,Apr 2004,670,Black,36848991,1.818231603682174,2004.25
2004,4,Apr 2004,241,Hispanic,38050131,0.6333749547406289,2004.25
2004,4,Apr 2004,458,White,198619903,0.23059119105500722,2004.25
2004,5,May 2004,17,Indian,2428499,0.7000208770932168,2004.3333333333333
2004,5,May 2004,25,Asian,13406530,0.18647629177721603,2004.3333333333333
2004,5,May 2004,697,Black,36848991,1.8915036235320528,2004.3333333333333
2004,5,May 2004,298,Hispanic,38050131,0.7831773299282464,2004.3333333333333
2004,5,May 2004,495,White,198619903,0.2492197370572676,2004.3333333333333
2004,6,Jun 2004,17,Indian,2428499,0.7000208770932168,2004.4166666666667
2004,6,Jun 2004,30,Asian,13406530,0.22377155013265923,2004.4166666666667
2004,6,Jun 2004,690,Black,36848991,1.8725071739413435,2004.4166666666667
2004,6,Jun 2004,257,Hispanic,38050131,0.6754247442669776,2004.4166666666667
2004,6,Jun 2004,456,White,198619903,0.2295842426224526,2004.4166666666667
2004,7,Jul 2004,29,Indian,2428499,1.1941532609237229,2004.5
2004,7,Jul 2004,35,Asian,13406530,0.26106680848810243,2004.5
2004,7,Jul 2004,796,Black,36848991,2.160167696314941,2004.5
2004,7,Jul 2004,306,Hispanic,38050131,0.8042022246914209,2004.5
2004,7,Jul 2004,513,White,198619903,0.25828227295025913,2004.5
2004,8,Aug 2004,12,Indian,2428499,0.49413238383050595,2004.5833333333333
2004,8,Aug 2004,23,Asian,13406530,0.17155818843503876,2004.5833333333333
2004,8,Aug 2004,758,Black,36848991,2.057044112822519,2004.5833333333333
2004,8,Aug 2004,303,Hispanic,38050131,0.7963178891552305,2004.5833333333333
2004,8,Aug 2004,484,White,198619903,0.24368152067821722,2004.5833333333333
2004,9,Sep 2004,21,Indian,2428499,0.8647316717033856,2004.6666666666667
2004,9,Sep 2004,30,Asian,13406530,0.22377155013265923,2004.6666666666667
2004,9,Sep 2004,668,Black,36848991,1.8128040466562572,2004.6666666666667
2004,9,Sep 2004,274,Hispanic,38050131,0.7201026456387233,2004.6666666666667
2004,9,Sep 2004,498,White,198619903,0.2507301597060996,2004.6666666666667
2004,10,Oct 2004,20,Indian,2428499,0.8235539730508433,2004.75
2004,10,Oct 2004,34,Asian,13406530,0.2536077568170138,2004.75
2004,10,Oct 2004,671,Black,36848991,1.8209453821951327,2004.75
2004,10,Oct 2004,282,Hispanic,38050131,0.7411275404018977,2004.75
2004,10,Oct 2004,462,White,198619903,0.23260508792011642,2004.75
2004,11,Nov 2004,18,Indian,2428499,0.741198575745759,2004.8333333333333
2004,11,Nov 2004,29,Asian,13406530,0.21631249846157058,2004.8333333333333
2004,11,Nov 2004,614,Black,36848991,1.6662600069565,2004.8333333333333
2004,11,Nov 2004,265,Hispanic,38050131,0.6964496390301521,2004.8333333333333
2004,11,Nov 2004,424,White,198619903,0.21347306770157873,2004.8333333333333
2004,12,Dec 2004,16,Indian,2428499,0.6588431784406746,2004.9166666666667
2004,12,Dec 2004,23,Asian,13406530,0.17155818843503876,2004.9166666666667
2004,12,Dec 2004,635,Black,36848991,1.723249355728628,2004.9166666666667
2004,12,Dec 2004,256,Hispanic,38050131,0.6727966324215808,2004.9166666666667
2004,12,Dec 2004,482,White,198619903,0.2426745722456626,2004.9166666666667
2005,1,Jan 2005,20,Indian,2452970,0.815338141110572,2005
2005,1,Jan 2005,39,Asian,13888295,0.28081200752144164,2005
2005,1,Jan 2005,649,Black,37270736,1.7413125407558359,2005
2005,1,Jan 2005,288,Hispanic,39306111,0.7327104937957357,2005
2005,1,Jan 2005,419,White,198880984,0.21067876454191317,2005
2005,2,Feb 2005,16,Indian,2452970,0.6522705128884577,2005.0833333333333
2005,2,Feb 2005,33,Asian,13888295,0.23761016021045062,2005.0833333333333
2005,2,Feb 2005,588,Black,37270736,1.5776452603458113,2005.0833333333333
2005,2,Feb 2005,224,Hispanic,39306111,0.5698859396189055,2005.0833333333333
2005,2,Feb 2005,438,White,198880984,0.22023221687197608,2005.0833333333333
2005,3,Mar 2005,15,Indian,2452970,0.6115036058329291,2005.1666666666667
2005,3,Mar 2005,41,Asian,13888295,0.29521262329177195,2005.1666666666667
2005,3,Mar 2005,632,Black,37270736,1.6957003478546813,2005.1666666666667
2005,3,Mar 2005,258,Hispanic,39306111,0.6563864840253466,2005.1666666666667
2005,3,Mar 2005,455,White,198880984,0.2287800426409797,2005.1666666666667
2005,4,Apr 2005,15,Indian,2452970,0.6115036058329291,2005.25
2005,4,Apr 2005,26,Asian,13888295,0.1872080050142944,2005.25
2005,4,Apr 2005,709,Black,37270736,1.9022967509952042,2005.25
2005,4,Apr 2005,266,Hispanic,39306111,0.6767395532974504,2005.25
2005,4,Apr 2005,452,White,198880984,0.22727160279939082,2005.25
2005,5,May 2005,25,Indian,2452970,1.0191726763882152,2005.3333333333333
2005,5,May 2005,44,Asian,13888295,0.31681354694726743,2005.3333333333333
2005,5,May 2005,787,Black,37270736,2.1115762243063836,2005.3333333333333
2005,5,May 2005,267,Hispanic,39306111,0.6792836869564634,2005.3333333333333
2005,5,May 2005,485,White,198880984,0.24386444105686847,2005.3333333333333
2005,6,Jun 2005,27,Indian,2452970,1.1007064904992723,2005.4166666666667
2005,6,Jun 2005,35,Asian,13888295,0.252010775980781,2005.4166666666667
2005,6,Jun 2005,762,Black,37270736,2.04449947003998,2005.4166666666667
2005,6,Jun 2005,301,Hispanic,39306111,0.7657842313629044,2005.4166666666667
2005,6,Jun 2005,474,White,198880984,0.2383334949710426,2005.4166666666667
2005,7,Jul 2005,23,Indian,2452970,0.9376388622771579,2005.5
2005,7,Jul 2005,39,Asian,13888295,0.28081200752144164,2005.5
2005,7,Jul 2005,829,Black,37270736,2.224265171473941,2005.5
2005,7,Jul 2005,358,Hispanic,39306111,0.9107998499266438,2005.5
2005,7,Jul 2005,499,White,198880984,0.2509038269842832,2005.5
2005,8,Aug 2005,16,Indian,2452970,0.6522705128884577,2005.5833333333333
2005,8,Aug 2005,38,Asian,13888295,0.27361169963627646,2005.5833333333333
2005,8,Aug 2005,828,Black,37270736,2.221582101303285,2005.5833333333333
2005,8,Aug 2005,321,Hispanic,39306111,0.8166669045431638,2005.5833333333333
2005,8,Aug 2005,486,White,198880984,0.2443672543373981,2005.5833333333333
2005,9,Sep 2005,18,Indian,2452970,0.7338043269995148,2005.6666666666667
2005,9,Sep 2005,28,Asian,13888295,0.20160862078462474,2005.6666666666667
2005,9,Sep 2005,693,Black,37270736,1.859367628264706,2005.6666666666667
2005,9,Sep 2005,296,Hispanic,39306111,0.7530635630678395,2005.6666666666667
2005,9,Sep 2005,464,White,198880984,0.23330536216574632,2005.6666666666667
2005,10,Oct 2005,27,Indian,2452970,1.1007064904992723,2005.75
2005,10,Oct 2005,30,Asian,13888295,0.21600923655495508,2005.75
2005,10,Oct 2005,744,Black,37270736,1.9962042069681691,2005.75
2005,10,Oct 2005,325,Hispanic,39306111,0.8268434391792158,2005.75
2005,10,Oct 2005,477,White,198880984,0.23984193481263147,2005.75
2005,11,Nov 2005,28,Indian,2452970,1.141473397554801,2005.8333333333333
2005,11,Nov 2005,35,Asian,13888295,0.252010775980781,2005.8333333333333
2005,11,Nov 2005,701,Black,37270736,1.8808321896299554,2005.8333333333333
2005,11,Nov 2005,277,Hispanic,39306111,0.704725023546593,2005.8333333333333
2005,11,Nov 2005,442,White,198880984,0.22224346999409456,2005.8333333333333
2005,12,Dec 2005,16,Indian,2452970,0.6522705128884577,2005.9166666666667
2005,12,Dec 2005,36,Asian,13888295,0.2592110838659461,2005.9166666666667
2005,12,Dec 2005,711,Black,37270736,1.9076628913365168,2005.9166666666667
2005,12,Dec 2005,300,Hispanic,39306111,0.7632400977038913,2005.9166666666667
2005,12,Dec 2005,439,White,198880984,0.2207350301525057,2005.9166666666667
2006,1,Jan 2006,22,Indian,2477720,0.8879130813812699,2006
2006,1,Jan 2006,30,Asian,14375996,0.20868119328914672,2006
2006,1,Jan 2006,719,Black,37719495,1.9061761033651166,2006
2006,1,Jan 2006,293,Hispanic,40604875,0.7215882329400103,2006
2006,1,Jan 2006,509,White,199200396,0.25552158038882616,2006
2006,2,Feb 2006,10,Indian,2477720,0.4035968551733045,2006.0833333333333
2006,2,Feb 2006,30,Asian,14375996,0.20868119328914672,2006.0833333333333
2006,2,Feb 2006,574,Black,37719495,1.5217595039382155,2006.0833333333333
2006,2,Feb 2006,240,Hispanic,40604875,0.591062033807517,2006.0833333333333
2006,2,Feb 2006,388,White,199200396,0.19477872925513662,2006.0833333333333
2006,3,Mar 2006,20,Indian,2477720,0.807193710346609,2006.1666666666667
2006,3,Mar 2006,34,Asian,14375996,0.23650535239436626,2006.1666666666667
2006,3,Mar 2006,638,Black,37719495,1.691433037478365,2006.1666666666667
2006,3,Mar 2006,254,Hispanic,40604875,0.6255406524462888,2006.1666666666667
2006,3,Mar 2006,432,White,199200396,0.21686703875829644,2006.1666666666667
2006,4,Apr 2006,16,Indian,2477720,0.6457549682772872,2006.25
2006,4,Apr 2006,33,Asian,14375996,0.22954931261806139,2006.25
2006,4,Apr 2006,778,Black,37719495,2.062593892097442,2006.25
2006,4,Apr 2006,304,Hispanic,40604875,0.7486785761561882,2006.25
2006,4,Apr 2006,414,White,199200396,0.2078309121433674,2006.25
2006,5,May 2006,17,Indian,2477720,0.6861146537946177,2006.3333333333333
2006,5,May 2006,33,Asian,14375996,0.22954931261806139,2006.3333333333333
2006,5,May 2006,781,Black,37719495,2.0705473389821365,2006.3333333333333
2006,5,May 2006,304,Hispanic,40604875,0.7486785761561882,2006.3333333333333
2006,5,May 2006,485,White,199200396,0.24347341156892077,2006.3333333333333
2006,6,Jun 2006,24,Indian,2477720,0.9686324524159307,2006.4166666666667
2006,6,Jun 2006,36,Asian,14375996,0.250417431946976,2006.4166666666667
2006,6,Jun 2006,821,Black,37719495,2.1765932974447297,2006.4166666666667
2006,6,Jun 2006,316,Hispanic,40604875,0.7782316778465639,2006.4166666666667
2006,6,Jun 2006,433,White,199200396,0.21736904579245916,2006.4166666666667
2006,7,Jul 2006,24,Indian,2477720,0.9686324524159307,2006.5
2006,7,Jul 2006,38,Asian,14375996,0.26432951149958583,2006.5
2006,7,Jul 2006,886,Black,37719495,2.348917979946444,2006.5
2006,7,Jul 2006,336,Hispanic,40604875,0.8274868473305238,2006.5
2006,7,Jul 2006,513,White,199200396,0.257529608525477,2006.5
2006,8,Aug 2006,29,Indian,2477720,1.1704308800025829,2006.5833333333333
2006,8,Aug 2006,44,Asian,14375996,0.30606575015741516,2006.5833333333333
2006,8,Aug 2006,755,Black,37719495,2.0016174659814507,2006.5833333333333
2006,8,Aug 2006,291,Hispanic,40604875,0.7166627159916144,2006.5833333333333
2006,8,Aug 2006,493,White,199200396,0.2474894678422226,2006.5833333333333
2006,9,Sep 2006,14,Indian,2477720,0.5650355972426263,2006.6666666666667
2006,9,Sep 2006,39,Asian,14375996,0.2712855512758907,2006.6666666666667
2006,9,Sep 2006,785,Black,37719495,2.0811519348283958,2006.6666666666667
2006,9,Sep 2006,288,Hispanic,40604875,0.7092744405690203,2006.6666666666667
2006,9,Sep 2006,484,White,199200396,0.24297140453475807,2006.6666666666667
2006,10,Oct 2006,27,Indian,2477720,1.0897115089679221,2006.75
2006,10,Oct 2006,29,Asian,14375996,0.20172515351284181,2006.75
2006,10,Oct 2006,735,Black,37719495,1.948594486750154,2006.75
2006,10,Oct 2006,324,Hispanic,40604875,0.7979337456401479,2006.75
2006,10,Oct 2006,505,White,199200396,0.25351355225217526,2006.75
2006,11,Nov 2006,17,Indian,2477720,0.6861146537946177,2006.8333333333333
2006,11,Nov 2006,39,Asian,14375996,0.2712855512758907,2006.8333333333333
2006,11,Nov 2006,748,Black,37719495,1.9830594232504968,2006.8333333333333
2006,11,Nov 2006,265,Hispanic,40604875,0.6526309956624666,2006.8333333333333
2006,11,Nov 2006,487,White,199200396,0.2444774256372462,2006.8333333333333
2006,12,Dec 2006,25,Indian,2477720,1.0089921379332611,2006.9166666666667
2006,12,Dec 2006,35,Asian,14375996,0.24346139217067117,2006.9166666666667
2006,12,Dec 2006,796,Black,37719495,2.110314573405609,2006.9166666666667
2006,12,Dec 2006,290,Hispanic,40604875,0.7141999575174163,2006.9166666666667
