Year,Month,Yearmon,Deaths,Race,Population,Rate,n
2009,12,Dec 2009,2629,White,199993079,1.3145454898466762,2009.9166666666667
2010,1,Jan 2010,199,Hispanic,45295968,0.43933270175393974,2010
2010,1,Jan 2010,260,Black,39437133,0.6592771335583649,2010
2010,1,Jan 2010,2727,White,200127372,1.3626321940608903,2010
2010,2,Feb 2010,198,Hispanic,45295968,0.4371249997350758,2010.0833333333333
2010,2,Feb 2010,248,Black,39437133,0.6288489581633634,2010.0833333333333
2010,2,Feb 2010,2568,White,200127372,1.2831827922069552,2010.0833333333333
2010,3,Mar 2010,228,Hispanic,45295968,0.5033560603009963,2010.1666666666667
2010,3,Mar 2010,276,Black,39437133,0.6998480340850335,2010.1666666666667
2010,3,Mar 2010,2817,White,200127372,1.4076035536008538,2010.1666666666667
2010,4,Apr 2010,203,Hispanic,45295968,0.44816350982939585,2010.25
2010,4,Apr 2010,241,Black,39437133,0.6110991891829459,2010.25
2010,4,Apr 2010,2666,White,200127372,1.3321516059282486,2010.25
2010,5,May 2010,209,Hispanic,45295968,0.46140972194258,2010.3333333333333
2010,5,May 2010,249,Black,39437133,0.6313846394462803,2010.3333333333333
2010,5,May 2010,2769,White,200127372,1.3836188285128732,2010.3333333333333
2010,6,Jun 2010,226,Hispanic,45295968,0.4989406562632683,2010.4166666666667
2010,6,Jun 2010,257,Black,39437133,0.6516700897096145,2010.4166666666667
2010,6,Jun 2010,2505,White,200127372,1.2517028405289807,2010.4166666666667
2010,7,Jul 2010,215,Hispanic,45295968,0.47465593405576406,2010.5
2010,7,Jul 2010,253,Black,39437133,0.6415273645779473,2010.5
2010,7,Jul 2010,2640,White,200127372,1.319159879838926,2010.5
2010,8,Aug 2010,225,Hispanic,45295968,0.4967329542444042,2010.5833333333333
2010,8,Aug 2010,266,Black,39437133,0.6744912212558657,2010.5833333333333
2010,8,Aug 2010,2589,White,200127372,1.2936761094329465,2010.5833333333333
2010,9,Sep 2010,209,Hispanic,45295968,0.46140972194258,2010.6666666666667
2010,9,Sep 2010,258,Black,39437133,0.6542057709925313,2010.6666666666667
2010,9,Sep 2010,2515,White,200127372,1.2566996582556433,2010.6666666666667
2010,10,Oct 2010,205,Hispanic,45295968,0.4525789138671239,2010.75
2010,10,Oct 2010,274,Black,39437133,0.6947766715192,2010.75
2010,10,Oct 2010,2617,White,200127372,1.3076671990676019,2010.75
2010,11,Nov 2010,205,Hispanic,45295968,0.4525789138671239,2010.8333333333333
2010,11,Nov 2010,267,Black,39437133,0.6770269025387824,2010.8333333333333
2010,11,Nov 2010,2589,White,200127372,1.2936761094329465,2010.8333333333333
2010,12,Dec 2010,202,Hispanic,45295968,0.44595580781053185,2010.9166666666667
2010,12,Dec 2010,273,Black,39437133,0.6922409902362832,2010.9166666666667
2010,12,Dec 2010,2709,White,200127372,1.3536379221528978,2010.9166666666667
2011,1,Jan 2011,244,Hispanic,46671088,0.5228076105703814,2011
2011,1,Jan 2011,273,Black,39944896,0.6834415090228299,2011
2011,1,Jan 2011,2855,White,200423243,1.424485482454747,2011
2011,2,Feb 2011,241,Hispanic,46671088,0.5163796481453358,2011.0833333333333
2011,2,Feb 2011,291,Black,39944896,0.7285035865408187,2011.0833333333333
2011,2,Feb 2011,2800,White,200423243,1.3970435554722562,2011.0833333333333
2011,3,Mar 2011,268,Hispanic,46671088,0.5742313099707468,2011.1666666666667
2011,3,Mar 2011,258,Black,39944896,0.6458897777578392,2011.1666666666667
2011,3,Mar 2011,2978,White,200423243,1.4858556100701354,2011.1666666666667
2011,4,Apr 2011,242,Hispanic,46671088,0.5185223022870176,2011.25
2011,4,Apr 2011,298,Black,39944896,0.7460277277978142,2011.25
2011,4,Apr 2011,2850,White,200423243,1.4219907618199752,2011.25
2011,5,May 2011,272,Hispanic,46671088,0.5828019265374743,2011.3333333333333
2011,5,May 2011,263,Black,39944896,0.658407021512836,2011.3333333333333
2011,5,May 2011,2921,White,200423243,1.4574157948337358,2011.3333333333333
2011,6,Jun 2011,226,Hispanic,46671088,0.48423983602010734,2011.4166666666667
2011,6,Jun 2011,275,Black,39944896,0.6884484065248285,2011.4166666666667
2011,6,Jun 2011,2647,White,200423243,1.3207051040482367,2011.4166666666667
2011,7,Jul 2011,248,Hispanic,46671088,0.531378227137109,2011.5
2011,7,Jul 2011,301,Black,39944896,0.7535380740508124,2011.5
2011,7,Jul 2011,2923,White,200423243,1.4584136830876446,2011.5
2011,8,Aug 2011,229,Hispanic,46671088,0.490667798445153,2011.5833333333333
2011,8,Aug 2011,296,Black,39944896,0.7410208302958154,2011.5833333333333
2011,8,Aug 2011,2812,White,200423243,1.403030884995709,2011.5833333333333
2011,9,Sep 2011,223,Hispanic,46671088,0.47781187359506166,2011.6666666666667
2011,9,Sep 2011,298,Black,39944896,0.7460277277978142,2011.6666666666667
2011,9,Sep 2011,2698,White,200423243,1.34615125452291,2011.6666666666667
2011,10,Oct 2011,210,Hispanic,46671088,0.4499573697531971,2011.75
2011,10,Oct 2011,279,Black,39944896,0.6984622015288261,2011.75
2011,10,Oct 2011,2800,White,200423243,1.3970435554722562,2011.75
2011,11,Nov 2011,210,Hispanic,46671088,0.4499573697531971,2011.8333333333333
2011,11,Nov 2011,271,Black,39944896,0.6784346115208311,2011.8333333333333
2011,11,Nov 2011,2842,White,200423243,1.41799920880434,2011.8333333333333
2011,12,Dec 2011,228,Hispanic,46671088,0.4885251443034711,2011.9166666666667
2011,12,Dec 2011,282,Black,39944896,0.7059725477818243,2011.9166666666667
2011,12,Dec 2011,2835,White,200423243,1.4145065999156596,2011.9166666666667
2012,1,Jan 2012,224,Hispanic,47525706,0.47132387680890003,2012
2012,1,Jan 2012,283,Black,40391388,0.7006444046933965,2012
2012,1,Jan 2012,2950,White,200698847,1.4698639499408783,2012
2012,2,Feb 2012,256,Hispanic,47525706,0.5386558592101715,2012.0833333333333
2012,2,Feb 2012,276,Black,40391388,0.6833139777221818,2012.0833333333333
2012,2,Feb 2012,2839,White,200698847,1.4145572047058148,2012.0833333333333
2012,3,Mar 2012,237,Hispanic,47525706,0.4986774946594165,2012.1666666666667
2012,3,Mar 2012,318,Black,40391388,0.7872965395494702,2012.1666666666667
2012,3,Mar 2012,2907,White,200698847,1.4484388143993672,2012.1666666666667
2012,4,Apr 2012,235,Hispanic,47525706,0.49446924575933704,2012.25
2012,4,Apr 2012,269,Black,40391388,0.665983550750967,2012.25
2012,4,Apr 2012,2696,White,200698847,1.3433061725561382,2012.25
2012,5,May 2012,236,Hispanic,47525706,0.49657337020937675,2012.3333333333333
2012,5,May 2012,311,Black,40391388,0.7699661125782554,2012.3333333333333
2012,5,May 2012,2793,White,200698847,1.3916372922660587,2012.3333333333333
2012,6,Jun 2012,252,Hispanic,47525706,0.5302393614100125,2012.4166666666667
2012,6,Jun 2012,296,Black,40391388,0.7328294833542239,2012.4166666666667
2012,6,Jun 2012,2874,White,200698847,1.4319962685186727,2012.4166666666667
2012,7,Jul 2012,252,Hispanic,47525706,0.5302393614100125,2012.5
2012,7,Jul 2012,265,Black,40391388,0.6560804496245586,2012.5
2012,7,Jul 2012,2914,White,200698847,1.4519266271619389,2012.5
2012,8,Aug 2012,258,Hispanic,47525706,0.5428641081102509,2012.5833333333333
2012,8,Aug 2012,318,Black,40391388,0.7872965395494702,2012.5833333333333
2012,8,Aug 2012,2869,White,200698847,1.4295049736882643,2012.5833333333333
2012,9,Sep 2012,240,Hispanic,47525706,0.5049898680095357,2012.6666666666667
2012,9,Sep 2012,295,Black,40391388,0.7303537080726218,2012.6666666666667
2012,9,Sep 2012,2764,White,200698847,1.3771877822496907,2012.6666666666667
2012,10,Oct 2012,266,Hispanic,47525706,0.5596971037105688,2012.75
2012,10,Oct 2012,272,Black,40391388,0.6734108765957734,2012.75
2012,10,Oct 2012,2770,White,200698847,1.3801773360461806,2012.75
2012,11,Nov 2012,244,Hispanic,47525706,0.5134063658096947,2012.8333333333333
2012,11,Nov 2012,276,Black,40391388,0.6833139777221818,2012.8333333333333
2012,11,Nov 2012,2654,White,200698847,1.3223792959807088,2012.8333333333333
2012,12,Dec 2012,261,Hispanic,47525706,0.5491764814603701,2012.9166666666667
2012,12,Dec 2012,309,Black,40391388,0.7650145620150514,2012.9166666666667
2012,12,Dec 2012,2793,White,200698847,1.3916372922660587,2012.9166666666667
2013,1,Jan 2013,272,Hispanic,48425985,0.5616819151949104,2013
2013,1,Jan 2013,316,Black,40802086,0.7744702072340125,2013
2013,1,Jan 2013,3096,White,200918513,1.5409232099980752,2013
2013,2,Feb 2013,248,Hispanic,48425985,0.5121217462071241,2013.0833333333333
2013,2,Feb 2013,307,Black,40802086,0.7524125114583602,2013.0833333333333
2013,2,Feb 2013,2893,White,200918513,1.4398872243295968,2013.0833333333333
2013,3,Mar 2013,307,Hispanic,48425985,0.6339571616354319,2013.1666666666667
2013,3,Mar 2013,347,Black,40802086,0.8504467149057036,2013.1666666666667
2013,3,Mar 2013,3131,White,200918513,1.5583432075271233,2013.1666666666667
2013,4,Apr 2013,276,Hispanic,48425985,0.5699419433595414,2013.25
2013,4,Apr 2013,328,Black,40802086,0.8038804682682155,2013.25
2013,4,Apr 2013,2951,White,200918513,1.468754648806305,2013.25
2013,5,May 2013,294,Hispanic,48425985,0.607112070100381,2013.3333333333333
2013,5,May 2013,310,Black,40802086,0.759765076716911,2013.3333333333333
2013,5,May 2013,2966,White,200918513,1.4762203620330396,2013.3333333333333
2013,6,Jun 2013,281,Hispanic,48425985,0.5802669785653302,2013.4166666666667
2013,6,Jun 2013,329,Black,40802086,0.806331323354399,2013.4166666666667
2013,6,Jun 2013,3003,White,200918513,1.494635787992319,2013.4166666666667
2013,7,Jul 2013,265,Hispanic,48425985,0.547226865906806,2013.5
2013,7,Jul 2013,335,Black,40802086,0.8210364538715006,2013.5
2013,7,Jul 2013,2967,White,200918513,1.4767180762481555,2013.5
2013,8,Aug 2013,269,Hispanic,48425985,0.5554868940714371,2013.5833333333333
2013,8,Aug 2013,299,Black,40802086,0.7328056707688916,2013.5833333333333
2013,8,Aug 2013,3016,White,200918513,1.5011060727888226,2013.5833333333333
2013,9,Sep 2013,241,Hispanic,48425985,0.49766669691901977,2013.6666666666667
2013,9,Sep 2013,330,Black,40802086,0.8087821784405826,2013.6666666666667
2013,9,Sep 2013,2846,White,200918513,1.4164946562191607,2013.6666666666667
2013,10,Oct 2013,257,Hispanic,48425985,0.5307068095775439,2013.75
2013,10,Oct 2013,297,Black,40802086,0.7279039605965244,2013.75
2013,10,Oct 2013,2875,White,200918513,1.430928368457515,2013.75
2013,11,Nov 2013,261,Hispanic,48425985,0.538966837742175,2013.8333333333333
2013,11,Nov 2013,359,Black,40802086,0.8798569759399065,2013.8333333333333
2013,11,Nov 2013,2838,White,200918513,1.4125129424982357,2013.8333333333333
2013,12,Dec 2013,262,Hispanic,48425985,0.5410318447833328,2013.9166666666667
2013,12,Dec 2013,371,Black,40802086,0.9092672369741096,2013.9166666666667
2013,12,Dec 2013,2999,White,200918513,1.4926449311318564,2013.9166666666667
2014,1,Jan 2014,240,Hispanic,49581674,0.4840498124367483,2014
2014,1,Jan 2014,366,Black,41316519,0.8858442309721204,2014
2014,1,Jan 2014,3291,White,201048793,1.636916069424003,2014
2014,2,Feb 2014,307,Hispanic,49581674,0.6191803850753406,2014.0833333333333
2014,2,Feb 2014,371,Black,41316519,0.8979459281165483,2014.0833333333333
2014,2,Feb 2014,3111,White,201048793,1.5473855642595178,2014.0833333333333
2014,3,Mar 2014,292,Hispanic,49581674,0.5889272717980438,2014.1666666666667
2014,3,Mar 2014,345,Black,41316519,0.8350171029655232,2014.1666666666667
2014,3,Mar 2014,3340,White,201048793,1.6612882624965573,2014.1666666666667
2014,4,Apr 2014,267,Hispanic,49581674,0.5385054163358824,2014.25
2014,4,Apr 2014,358,Black,41316519,0.8664815155410357,2014.25
2014,4,Apr 2014,3018,White,201048793,1.5011281365912006,2014.25
2014,5,May 2014,261,Hispanic,49581674,0.5264041710249638,2014.3333333333333
2014,5,May 2014,366,Black,41316519,0.8858442309721204,2014.3333333333333
2014,5,May 2014,3171,White,201048793,1.5772290659810129,2014.3333333333333
2014,6,Jun 2014,291,Hispanic,49581674,0.5869103975795573,2014.4166666666667
2014,6,Jun 2014,335,Black,41316519,0.8108137086766676,2014.4166666666667
2014,6,Jun 2014,3017,White,201048793,1.5006307448958423,2014.4166666666667
2014,7,Jul 2014,288,Hispanic,49581674,0.580859774924098,2014.5
2014,7,Jul 2014,351,Black,41316519,0.8495391395388369,2014.5
2014,7,Jul 2014,3150,White,201048793,1.5667838403784895,2014.5
2014,8,Aug 2014,284,Hispanic,49581674,0.5727922780501521,2014.5833333333333
2014,8,Aug 2014,335,Black,41316519,0.8108137086766676,2014.5833333333333
2014,8,Aug 2014,3253,White,201048793,1.6180151850003897,2014.5833333333333
2014,9,Sep 2014,260,Hispanic,49581674,0.5243872968064773,2014.6666666666667
2014,9,Sep 2014,343,Black,41316519,0.8301764241077523,2014.6666666666667
2014,9,Sep 2014,3019,White,201048793,1.5016255282865587,2014.6666666666667
2014,10,Oct 2014,309,Hispanic,49581674,0.6232141335123135,2014.75
2014,10,Oct 2014,361,Black,41316519,0.8737425338276924,2014.75
2014,10,Oct 2014,3220,White,201048793,1.601601259053567,2014.75
2014,11,Nov 2014,282,Hispanic,49581674,0.5687585296131793,2014.8333333333333
2014,11,Nov 2014,391,Black,41316519,0.9463527166942597,2014.8333333333333
2014,11,Nov 2014,3151,White,201048793,1.5672812320738478,2014.8333333333333
2014,12,Dec 2014,271,Hispanic,49581674,0.5465729132098284,2014.9166666666667
2014,12,Dec 2014,401,Black,41316519,0.9705561109831154,2014.9166666666667
2014,12,Dec 2014,3204,White,201048793,1.593642991927835,2014.9166666666667
2015,1,Jan 2015,330,Hispanic,50632773,0.6517517814005566,2015
2015,1,Jan 2015,390,Black,41777483,0.9335172250563779,2015
2015,1,Jan 2015,3515,White,201242281,1.746650844213001,2015
2015,2,Feb 2015,291,Hispanic,50632773,0.5747265708713999,2015.0833333333333
2015,2,Feb 2015,421,Black,41777483,1.007719876278808,2015.0833333333333
2015,2,Feb 2015,3239,White,201242281,1.6095027267157642,2015.0833333333333
2015,3,Mar 2015,324,Hispanic,50632773,0.6399017490114555,2015.1666666666667
2015,3,Mar 2015,455,Black,41777483,1.0891034292324409,2015.1666666666667
2015,3,Mar 2015,3666,White,201242281,1.8216847780611274,2015.1666666666667
2015,4,Apr 2015,320,Hispanic,50632773,0.6320017274187215,2015.25
2015,4,Apr 2015,402,Black,41777483,0.9622408319811895,2015.25
2015,4,Apr 2015,3435,White,201242281,1.7068977666775702,2015.25
2015,5,May 2015,294,Hispanic,50632773,0.5806515870659503,2015.3333333333333
2015,5,May 2015,437,Black,41777483,1.0460180188452235,2015.3333333333333
2015,5,May 2015,3591,White,201242281,1.7844162678716604,2015.3333333333333
2015,6,Jun 2015,303,Hispanic,50632773,0.5984266356496019,2015.4166666666667
2015,6,Jun 2015,363,Black,41777483,0.8688891094755516,2015.4166666666667
2015,6,Jun 2015,3371,White,201242281,1.6750953046492254,2015.4166666666667
2015,7,Jul 2015,406,Hispanic,50632773,0.8018521916625029,2015.5
2015,7,Jul 2015,431,Black,41777483,1.0316562153828177,2015.5
2015,7,Jul 2015,3513,White,201242281,1.7456570172746155,2015.5
2015,8,Aug 2015,375,Hispanic,50632773,0.7406270243188142,2015.5833333333333
2015,8,Aug 2015,397,Black,41777483,0.9502726624291846,2015.5833333333333
2015,8,Aug 2015,3570,White,201242281,1.7739810850186097,2015.5833333333333
2015,9,Sep 2015,355,Hispanic,50632773,0.7011269163551441,2015.6666666666667
2015,9,Sep 2015,426,Black,41777483,1.0196880458308129,2015.6666666666667
2015,9,Sep 2015,3538,White,201242281,1.7580798540044376,2015.6666666666667
2015,10,Oct 2015,356,Hispanic,50632773,0.7031019217533276,2015.75
2015,10,Oct 2015,441,Black,41777483,1.0555925544868274,2015.75
2015,10,Oct 2015,3617,White,201242281,1.797336018070676,2015.75
2015,11,Nov 2015,308,Hispanic,50632773,0.6083016626405194,2015.8333333333333
2015,11,Nov 2015,416,Black,41777483,0.995751706726803,2015.8333333333333
2015,11,Nov 2015,3351,White,201242281,1.6651570352653677,2015.8333333333333
2015,12,Dec 2015,301,Hispanic,50632773,0.5944766248532349,2015.9166666666667
2015,12,Dec 2015,491,Black,41777483,1.1752742500068756,2015.9166666666667
2015,12,Dec 2015,3314,White,201242281,1.6467712369052308,2015.9166666666667
2016,1,Jan 2016,357,Hispanic,51378054,0.6948492054603703,2016
2016,1,Jan 2016,475,Black,42141669,1.127150422068001,2016
2016,1,Jan 2016,3661,White,201324760,1.8184549183120844,2016
2016,2,Feb 2016,411,Hispanic,51378054,0.7999524466224431,2016.0833333333333
2016,2,Feb 2016,535,Black,42141669,1.2695273174871171,2016.0833333333333
2016,2,Feb 2016,3930,White,201324760,1.9520698795319562,2016.0833333333333
2016,3,Mar 2016,437,Hispanic,51378054,0.8505577108856633,2016.1666666666667
2016,3,Mar 2016,569,Black,42141669,1.350207558224616,2016.1666666666667
2016,3,Mar 2016,4354,White,201324760,2.162674874168483,2016.1666666666667
2016,4,Apr 2016,424,Hispanic,51378054,0.8252550787540532,2016.25
2016,4,Apr 2016,631,Black,42141669,1.4973303501577024,2016.25
2016,4,Apr 2016,4054,White,201324760,2.01366190626528,2016.25
2016,5,May 2016,393,Hispanic,51378054,0.7649180329017522,2016.3333333333333
2016,5,May 2016,567,Black,42141669,1.3454616617106456,2016.3333333333333
2016,5,May 2016,4020,White,201324760,1.9967737699029169,2016.3333333333333
2016,6,Jun 2016,399,Hispanic,51378054,0.7765961708086491,2016.4166666666667
2016,6,Jun 2016,602,Black,42141669,1.42851485070513,2016.4166666666667
2016,6,Jun 2016,3953,White,201324760,1.9634942070712016,2016.4166666666667
2016,7,Jul 2016,480,Hispanic,51378054,0.9342510325517583,2016.5
2016,7,Jul 2016,663,Black,42141669,1.5732646943812312,2016.5
2016,7,Jul 2016,4274,White,201324760,2.1229380827276287,2016.5
2016,8,Aug 2016,402,Hispanic,51378054,0.7824352397620977,2016.5833333333333
2016,8,Aug 2016,563,Black,42141669,1.3359698686827044,2016.5833333333333
2016,8,Aug 2016,4239,White,201324760,2.105553236472255,2016.5833333333333
2016,9,Sep 2016,409,Hispanic,51378054,0.7960597339868107,2016.6666666666667
2016,9,Sep 2016,616,Black,42141669,1.4617361263029236,2016.6666666666667
2016,9,Sep 2016,4030,White,201324760,2.001740868833024,2016.6666666666667
2016,10,Oct 2016,444,Hispanic,51378054,0.8641822051103766,2016.75
2016,10,Oct 2016,604,Black,42141669,1.4332607472191006,2016.75
2016,10,Oct 2016,4234,White,201324760,2.103069687007202,2016.75
2016,11,Nov 2016,445,Hispanic,51378054,0.8661285614281927,2016.8333333333333
2016,11,Nov 2016,663,Black,42141669,1.5732646943812312,2016.8333333333333
2016,11,Nov 2016,4207,White,201324760,2.0896585198959134,2016.8333333333333
2016,12,Dec 2016,413,Hispanic,51378054,0.8038451592580753,2016.9166666666667
2016,12,Dec 2016,732,Black,42141669,1.7369981241132142,2016.9166666666667
2016,12,Dec 2016,4501,White,201324760,2.235691228441052,2016.9166666666667
2017,1,Jan 2017,486,Hispanic,52694857,0.9222911450352735,2017
2017,1,Jan 2017,782,Black,42624362,1.834631565863672,2017
2017,1,Jan 2017,4790,White,201240793,2.380233117049981,2017
2017,2,Feb 2017,424,Hispanic,52694857,0.8046326038990863,2017.0833333333333
2017,2,Feb 2017,733,Black,42624362,1.7196738334757948,2017.0833333333333
2017,2,Feb 2017,4316,White,201240793,2.144694391062154,2017.0833333333333
2017,3,Mar 2017,479,Hispanic,52694857,0.9090071161973169,2017.1666666666667
2017,3,Mar 2017,702,Black,42624362,1.6469454721691785,2017.1666666666667
2017,3,Mar 2017,4804,White,201240793,2.38718995705806,2017.1666666666667
2017,4,Apr 2017,455,Hispanic,52694857,0.86346187446718,2017.25
2017,4,Apr 2017,762,Black,42624362,1.7877100424400487,2017.25
2017,4,Apr 2017,4492,White,201240793,2.2321518083065794,2017.25
2017,5,May 2017,502,Hispanic,52694857,0.9526546395220316,2017.3333333333333
2017,5,May 2017,766,Black,42624362,1.7970943471247733,2017.3333333333333
2017,5,May 2017,4585,White,201240793,2.2783651026459633,2017.3333333333333
2017,6,Jun 2017,487,Hispanic,52694857,0.924188863440696,2017.4166666666667
2017,6,Jun 2017,780,Black,42624362,1.8299394135213096,2017.4166666666667
2017,6,Jun 2017,4443,White,201240793,2.2078028682783017,2017.4166666666667
2017,7,Jul 2017,523,Hispanic,52694857,0.9925067260359014,2017.5
2017,7,Jul 2017,733,Black,42624362,1.7196738334757948,2017.5
2017,7,Jul 2017,4494,White,201240793,2.2331456425934477,2017.5
2017,8,Aug 2017,528,Hispanic,52694857,1.0019953180630132,2017.5833333333333
2017,8,Aug 2017,709,Black,42624362,1.6633680053674471,2017.5833333333333
2017,8,Aug 2017,4431,White,201240793,2.201839862557091,2017.5833333333333
2017,9,Sep 2017,477,Hispanic,52694857,0.9052116793864723,2017.6666666666667
2017,9,Sep 2017,718,Black,42624362,1.6844826909080772,2017.6666666666667
2017,9,Sep 2017,4386,White,201240793,2.1794785911025505,2017.6666666666667
2017,10,Oct 2017,481,Hispanic,52694857,0.9128025530081617,2017.75
2017,10,Oct 2017,652,Black,42624362,1.5296416636101202,2017.75
2017,10,Oct 2017,4224,White,201240793,2.098978013866205,2017.75
2017,11,Nov 2017,425,Hispanic,52694857,0.8065303223045088,2017.8333333333333
2017,11,Nov 2017,736,Black,42624362,1.7267120619893381,2017.8333333333333
2017,11,Nov 2017,4161,White,201240793,2.067672233829848,2017.8333333333333
2017,12,Dec 2017,492,Hispanic,52694857,0.9336774554678078,2017.9166666666667
2017,12,Dec 2017,759,Black,42624362,1.7806718139265054,2017.9166666666667
2017,12,Dec 2017,4390,White,201240793,2.181466259676287,2017.9166666666667
2018,1,Jan 2018,525,Hispanic,53495958,0.9813825560428322,2018
2018,1,Jan 2018,773,Black,42934826,1.8004032437443673,2018
2018,1,Jan 2018,4178,White,201068278,2.0779011197380424,2018
2018,2,Feb 2018,473,Hispanic,53495958,0.8841789504919232,2018.0833333333333
2018,2,Feb 2018,706,Black,42934826,1.6443527685427208,2018.0833333333333
2018,2,Feb 2018,3906,White,201068278,1.9426236892524635,2018.0833333333333
2018,3,Mar 2018,479,Hispanic,53495958,0.8953947511324126,2018.1666666666667
2018,3,Mar 2018,827,Black,42934826,1.926175268533754,2018.1666666666667
2018,3,Mar 2018,4306,White,201068278,2.1415610870253734,2018.1666666666667
2018,4,Apr 2018,489,Hispanic,53495958,0.9140877521998951,2018.25
2018,4,Apr 2018,736,Black,42934826,1.714226115647936,2018.25
2018,4,Apr 2018,4143,White,201068278,2.0604940974329127,2018.25
2018,5,May 2018,497,Hispanic,53495958,0.9290421530538812,2018.3333333333333
2018,5,May 2018,740,Black,42934826,1.7235425619286313,2018.3333333333333
2018,5,May 2018,4342,White,201068278,2.1594654528249357,2018.3333333333333
2018,6,Jun 2018,504,Hispanic,53495958,0.9421272538011191,2018.4166666666667
2018,6,Jun 2018,759,Black,42934826,1.7677956817619338,2018.4166666666667
2018,6,Jun 2018,4356,White,201068278,2.1664282617469874,2018.4166666666667
2018,7,Jul 2018,555,Hispanic,53495958,1.0374615592452798,2018.5
2018,7,Jul 2018,812,Black,42934826,1.8912385949811465,2018.5
2018,7,Jul 2018,4379,White,201068278,2.17786716211893,2018.5
2018,8,Aug 2018,511,Hispanic,53495958,0.9552123545483567,2018.5833333333333
2018,8,Aug 2018,813,Black,42934826,1.8935677065513203,2018.5833333333333
2018,8,Aug 2018,4300,White,201068278,2.1385770260587798,2018.5833333333333
2018,9,Sep 2018,516,Hispanic,53495958,0.964558855082098,2018.6666666666667
2018,9,Sep 2018,774,Black,42934826,1.8027323553145411,2018.6666666666667
2018,9,Sep 2018,4019,White,201068278,1.998823504123311,2018.6666666666667
2018,10,Oct 2018,531,Hispanic,53495958,0.9925983566833219,2018.75
2018,10,Oct 2018,694,Black,42934826,1.6164034297006349,2018.75
2018,10,Oct 2018,4139,White,201068278,2.058504723455184,2018.75
2018,11,Nov 2018,462,Hispanic,53495958,0.8636166493176923,2018.8333333333333
2018,11,Nov 2018,755,Black,42934826,1.7584792354812384,2018.8333333333333
2018,11,Nov 2018,3779,White,201068278,1.879461065459565,2018.8333333333333
2018,12,Dec 2018,487,Hispanic,53495958,0.9103491519863987,2018.9166666666667
2018,12,Dec 2018,799,Black,42934826,1.8609601445688868,2018.9166666666667
2018,12,Dec 2018,4075,White,201068278,2.026674739811518,2018.9166666666667
2019,1,Jan 2019,521,Hispanic,54134729,0.9624136106786458,2019
2019,1,Jan 2019,814,Black,43235803,1.8826989289409057,2019
2019,1,Jan 2019,3975,White,200905474,1.9785424064652413,2019
2019,2,Feb 2019,490,Hispanic,54134729,0.9051490772217591,2019.0833333333333
2019,2,Feb 2019,755,Black,43235803,1.7462379500618965,2019.0833333333333
2019,2,Feb 2019,3726,White,200905474,1.8546035236451546,2019.0833333333333
2019,3,Mar 2019,531,Hispanic,54134729,0.9808860408260286,2019.1666666666667
2019,3,Mar 2019,860,Black,43235803,1.989092234507591,2019.1666666666667
2019,3,Mar 2019,4294,White,200905474,2.1373235454998105,2019.1666666666667
2019,4,Apr 2019,526,Hispanic,54134729,0.9716498257523373,2019.25
2019,4,Apr 2019,821,Black,43235803,1.8988892145706187,2019.25
2019,4,Apr 2019,4046,White,200905474,2.0138824091970737,2019.25
2019,5,May 2019,590,Hispanic,54134729,1.0898733786955874,2019.3333333333333
2019,5,May 2019,874,Black,43235803,2.021472805767017,2019.3333333333333
2019,5,May 2019,4175,White,200905474,2.0780917099351908,2019.3333333333333
2019,6,Jun 2019,574,Hispanic,54134729,1.060317490459775,2019.4166666666667
2019,6,Jun 2019,855,Black,43235803,1.9775277447720816,2019.4166666666667
2019,6,Jun 2019,4167,White,200905474,2.074109737796393,2019.4166666666667
2019,7,Jul 2019,647,Hispanic,54134729,1.1951662305356696,2019.5
2019,7,Jul 2019,901,Black,43235803,2.0839210503387666,2019.5
2019,7,Jul 2019,4395,White,200905474,2.187595943752135,2019.5
2019,8,Aug 2019,618,Hispanic,54134729,1.1415961831082595,2019.5833333333333
2019,8,Aug 2019,963,Black,43235803,2.2273207230590812,2019.5833333333333
2019,8,Aug 2019,4370,White,200905474,2.1751522808183914,2019.5833333333333
2019,9,Sep 2019,655,Hispanic,54134729,1.209944174653576,2019.6666666666667
2019,9,Sep 2019,898,Black,43235803,2.076982356497461,2019.6666666666667
2019,9,Sep 2019,4109,White,200905474,2.0452404397901076,2019.6666666666667
2019,10,Oct 2019,585,Hispanic,54134729,1.080637163621896,2019.75
2019,10,Oct 2019,953,Black,43235803,2.204191743588063,2019.75
2019,10,Oct 2019,4372,White,200905474,2.1761477738530908,2019.75
2019,11,Nov 2019,615,Hispanic,54134729,1.1360544540640445,2019.8333333333333
2019,11,Nov 2019,978,Black,43235803,2.2620141922656094,2019.8333333333333
2019,11,Nov 2019,4348,White,200905474,2.164201857436697,2019.8333333333333
2019,12,Dec 2019,684,Hispanic,54134729,1.263514222080986,2019.9166666666667
2019,12,Dec 2019,1026,Black,43235803,2.3730332937264977,2019.9166666666667
2019,12,Dec 2019,4370,White,200905474,2.1751522808183914,2019.9166666666667
